step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z,b8_x,b8_y,b8_z,b9_x,b9_y,b9_z,b10_x,b10_y,b10_z,b11_x,b11_y,b11_z
205,2.66769433,-1.31400311,-49.4400139,2.98630548,-1.17575228,-49.4462128,3.36705208,-1.07193017,-49.53442,3.50220513,-1.06319296,-49.9210968,3.54931235,-0.95193696,-50.5204811,3.47033238,-0.729909301,-51.1112556,3.52655435,-0.617867529,-51.7220917,3.81370425,-0.588440359,-51.8478775,4.16413021,-0.712511539,-51.8101425,4.13320017,-0.880850255,-52.2300606,3.86435604,-0.685754418,-52.5069275,3.72584844,-0.612939358,-52.1182175
206,2.68328118,-1.31921279,-50.0111732,3.00032258,-1.18038285,-50.0143661,3.37925792,-1.0755049,-50.1013222,3.51345515,-1.0716449,-50.4876976,3.55809331,-0.958159387,-51.0871735,3.47956276,-0.734920382,-51.6777115,3.5337019,-0.621128798,-52.2886047,3.8205297,-0.591467679,-52.4125595,4.16760874,-0.713734746,-52.3758316,4.1324687,-0.886773944,-52.7929382,3.86253619,-0.68993777,-53.0649681,3.73014998,-0.617881835,-52.6744804
207,2.69887447,-1.32441163,-50.5850487,3.01432109,-1.18500209,-50.5852432,3.39143181,-1.07906711,-50.6709557,3.52473068,-1.08009827,-51.0570297,3.56687593,-0.96439141,-51.656601,3.48880911,-0.7399382,-52.2468872,3.54084253,-0.624408126,-52.8578377,3.82732773,-0.594499826,-52.9799614,4.17103004,-0.714915514,-52.9442673,4.13174391,-0.892663181,-53.3585205,3.86073542,-0.694152296,-53.6256981,3.73449802,-0.622848988,-53.2334976
208,2.71447396,-1.32959974,-51.161644,3.028301,-1.18961012,-51.158844,3.40357351,-1.08261728,-51.2433205,3.53603148,-1.08855188,-51.629097,3.57566047,-0.97063309,-52.2287636,3.49807143,-0.744962811,-52.8187828,3.54797649,-0.627705872,-53.4297905,3.8340981,-0.5975371,-53.5500832,4.17439365,-0.716054499,-53.5154533,4.13102674,-0.898516834,-53.9268112,3.85895467,-0.698398113,-54.1891174,3.7388916,-0.627840936,-53.7952728
209,2.73007965,-1.33477688,-51.7409554,3.04226232,-1.19420707,-51.7351685,3.41568327,-1.08615613,-51.8184204,3.54735732,-1.09700489,-52.2038994,3.58444738,-0.976884425,-52.8036613,3.50734997,-0.749994278,-53.3933983,3.55510378,-0.631022274,-54.0044594,3.84084058,-0.600579977,-54.1229286,4.17769814,-0.717152119,-54.0893822,4.13031864,-0.904333591,-54.4978065,3.8571949,-0.702675402,-54.7552299,3.74332952,-0.632857859,-54.3598061
210,2.7456913,-1.33994305,-52.3229828,3.05620503,-1.19879305,-52.3142204,3.42776084,-1.08968413,-52.3962517,3.55870771,-1.10545623,-52.7814369,3.59323668,-0.983145535,-53.3812943,3.51664448,-0.755032718,-53.9707336,3.56222463,-0.634357691,-54.5818443,3.84755492,-0.603628814,-54.6984978,4.18094301,-0.718208969,-54.6660576,4.12962055,-0.910112381,-55.0715065,3.85545707,-0.706984282,-55.3240318,3.74781108,-0.637899816,-54.9270973
211,2.76130891,-1.34509826,-52.9077263,3.07012892,-1.20336807,-52.8959961,3.43980598,-1.09320211,-52.9768143,3.57008243,-1.11390495,-53.3617096,3.60202885,-0.989416361,-53.9616623,3.5259552,-0.760078132,-54.5507889,3.56933904,-0.6377123,-55.1619492,3.85424113,-0.60668391,-55.2767868,4.18412781,-0.719225645,-55.2454796,4.12893295,-0.915852129,-55.6479111,3.8537426,-0.71132493,-55.8955231,3.75233507,-0.642966866,-55.4971466
212,2.77693248,-1.35024238,-53.4951897,3.08403397,-1.20793211,-53.4804955,3.45181894,-1.09671044,-53.560112,3.58148098,-1.1223501,-53.9447174,3.61082411,-0.995696962,-54.5447655,3.53528214,-0.765130639,-55.133564,3.57644725,-0.641086519,-55.7447701,3.86089849,-0.609745622,-55.8577957,4.18725157,-0.720202744,-55.8276443,4.12825727,-0.921551704,-56.2270241,3.85205221,-0.715697408,-56.4697037,3.75690031,-0.648059011,-56.0699501
213,2.79256177,-1.35537541,-54.0853691,3.09792018,-1.21248543,-54.0677223,3.46379948,-1.10021007,-54.1461411,3.59290314,-1.13079071,-54.5304604,3.61962271,-1.00198734,-55.1306,3.54462528,-0.770190299,-55.719059,3.58354926,-0.644480467,-56.330307,3.86752725,-0.612814307,-56.4415283,4.19031382,-0.721140862,-56.4125481,4.12759447,-0.927210033,-56.8088455,3.8503871,-0.720101833,-57.0465736,3.76150584,-0.653176308,-56.6455116
214,2.80819654,-1.36049736,-54.6782646,3.11178756,-1.21702802,-54.6576729,3.47574759,-1.10370147,-54.7349052,3.60434842,-1.13922584,-55.1189423,3.62842488,-1.00828767,-55.7191696,3.5539844,-0.775257051,-56.3072739,3.59064531,-0.647894263,-56.9185638,3.87412691,-0.615890265,-57.0279846,4.1933136,-0.722040772,-57.0001945,4.12694502,-0.932826102,-57.3933754,3.84874821,-0.724538326,-57.6261368,3.76615071,-0.658318758,-57.2238312
215,2.82383704,-1.36560798,-55.2738762,3.1256361,-1.22156,-55.2503471,3.48766327,-1.10718513,-55.3264008,3.61581635,-1.14765441,-55.7101593,3.63723087,-1.01459777,-56.3104744,3.56335998,-0.780331194,-56.8982086,3.59773564,-0.651328564,-57.5095367,3.88069725,-0.61897397,-57.6171608,4.19624996,-0.722903073,-57.5905838,4.12631035,-0.938398898,-57.9806137,3.84713697,-0.729006946,-58.2083893,3.77083373,-0.663486183,-57.8049088
216,2.83948302,-1.37070739,-55.8722038,3.13946557,-1.22608137,-55.8457489,3.49954653,-1.11066186,-55.9206314,3.6273067,-1.1560756,-56.3041153,3.64604092,-1.02091765,-56.9045143,3.57275176,-0.78541261,-57.4918594,3.60482025,-0.654783368,-58.1032257,3.88723826,-0.622065842,-58.2090607,4.19912243,-0.723728478,-58.183712,4.12569094,-0.943927407,-58.5705605,3.84555411,-0.733507693,-58.7933311,3.77555394,-0.668678522,-58.3887444
217,2.85513425,-1.37579548,-56.4732475,3.15327621,-1.23059225,-56.4438744,3.51139712,-1.1141324,-56.5175934,3.63881898,-1.16448855,-56.9008064,3.65485549,-1.02724743,-57.5012894,3.58215976,-0.790501356,-58.0882301,3.61189938,-0.658258855,-58.6996307,3.89374948,-0.625166059,-58.8036804,4.20193052,-0.724517763,-58.7795792,4.12508774,-0.949410737,-59.1632156,3.84400105,-0.738040626,-59.3809662,3.78031015,-0.673895657,-58.975338
218,2.87079072,-1.38087213,-57.0770073,3.167068,-1.23509276,-57.0447273,3.52321529,-1.1175971,-57.1172905,3.65035248,-1.17289221,-57.5002365,3.66367483,-1.0335871,-58.1007996,3.59158397,-0.795597553,-58.6873207,3.61897302,-0.661755383,-59.2987518,3.90023112,-0.628275096,-59.4010239,4.20467377,-0.725271702,-59.3781815,4.12450123,-0.954847872,-59.7585831,3.84247899,-0.742605805,-59.9712906,3.78510141,-0.679137409,-59.5646896
219,2.8864522,-1.38593733,-57.6834831,3.18084073,-1.2395829,-57.648304,3.53500104,-1.12105691,-57.7197189,3.66190696,-1.18128562,-58.1024055,3.67249942,-1.03993678,-58.7030449,3.60102439,-0.800701201,-59.2891312,3.62604141,-0.66527313,-59.9005928,3.90668249,-0.631393254,-60.001091,4.20735121,-0.72599107,-59.9795227,4.12393236,-0.960238039,-60.3566628,3.84098887,-0.747203171,-60.5643044,3.78992653,-0.684403539,-60.1567993
220,2.90211868,-1.39099109,-58.292675,3.19459438,-1.24406278,-58.2546082,3.54675436,-1.12451231,-58.3248825,3.67348194,-1.18966794,-58.7073135,3.68132925,-1.04629636,-59.3080254,3.61048102,-0.805812359,-59.8936577,3.6331048,-0.668812335,-60.5051498,3.91310382,-0.634521008,-60.603878,4.20996189,-0.726676702,-60.5835991,4.12338161,-0.965580344,-60.9574509,3.83953214,-0.751832724,-61.1600113,3.79478455,-0.689693809,-60.7516632
221,2.91779017,-1.39603329,-58.904583,3.2083292,-1.24853253,-58.863636,3.55847526,-1.1279639,-58.9327774,3.68507671,-1.19803822,-59.3149605,3.6901648,-1.05266583,-59.915741,3.61995411,-0.810931146,-60.5009041,3.64016342,-0.672373414,-61.1124229,3.91949463,-0.637658775,-61.2093887,4.21250582,-0.727329373,-61.1904106,4.12284994,-0.970873952,-61.560955,3.83810973,-0.756494403,-61.7584076,3.79967451,-0.69500792,-61.3492851
222,2.93346667,-1.4010638,-59.519207,3.22204494,-1.25299215,-59.4753914,3.57016349,-1.13141215,-59.5434074,3.69669104,-1.20639551,-59.9253502,3.69900632,-1.0590452,-60.5261879,3.62944365,-0.816057622,-61.1108704,3.64721727,-0.675956547,-61.7224121,3.92585468,-0.640806854,-61.8176231,4.21498251,-0.727950096,-61.7999535,4.12233782,-0.976118147,-62.1671715,3.83672285,-0.761188209,-62.3594933,3.80459523,-0.700345635,-61.9496651
223,2.94914794,-1.40608263,-60.1365433,3.23574185,-1.25744164,-60.0898743,3.5818193,-1.13485777,-60.1567726,3.70832419,-1.21473885,-60.5384789,3.70785427,-1.06543446,-61.13937,3.63894939,-0.821191847,-61.7235527,3.65426683,-0.679561913,-62.3351135,3.93218398,-0.643965602,-62.4285774,4.21739101,-0.728539646,-62.4122314,4.12184572,-0.981312096,-62.776104,3.83537269,-0.765914083,-62.9632721,3.80954576,-0.705706596,-62.552803
224,2.96483374,-1.41108978,-60.7565956,3.24941969,-1.26188111,-60.7070808,3.59344268,-1.13830149,-60.7728729,3.71997571,-1.2230674,-61.1543503,3.71670866,-1.07183361,-61.7552872,3.64847159,-0.82633394,-62.3389549,3.66131186,-0.683189988,-62.950531,3.93848228,-0.647135556,-63.0422554,4.21973085,-0.729098916,-63.0272408,4.12137413,-0.986455142,-63.3877487,3.83406067,-0.770671844,-63.5697403,3.81452513,-0.711090386,-63.158699
225,2.98052406,-1.41608512,-61.379364,3.26307845,-1.26631069,-61.3270149,3.60503364,-1.14174402,-61.3917084,3.73164487,-1.23138034,-61.7729607,3.7255702,-1.07824266,-62.3739395,3.65801001,-0.831483901,-62.957077,3.66835284,-0.686840773,-63.5686646,3.94474936,-0.650316954,-63.6586571,4.22200203,-0.729628921,-63.6449776,4.12092352,-0.991546631,-64.0021133,3.83278799,-0.775461376,-64.1789017,3.81953216,-0.716496527,-63.7673492
226,2.99621868,-1.42106855,-62.0048485,3.27671838,-1.2707305,-61.9496765,3.61659241,-1.14518583,-62.0132751,3.74333119,-1.23967671,-62.3943138,3.7344389,-1.08466172,-62.995327,3.66756487,-0.836641729,-63.5779152,3.67538977,-0.690514505,-64.1895142,3.95098519,-0.653510213,-64.2777786,4.22420359,-0.730130732,-64.2654419,4.12049389,-0.996585846,-64.619194,3.83155584,-0.780282617,-64.7907562,3.82456589,-0.721924663,-64.3787537
227,3.01191783,-1.42604005,-62.633049,3.29033923,-1.2751404,-62.5750618,3.62811875,-1.14862752,-62.6375771,3.75503421,-1.24795556,-63.0184097,3.74331522,-1.09109056,-63.6194458,3.67713618,-0.841807485,-64.2014694,3.68242288,-0.694211483,-64.8130798,3.95718956,-0.656715751,-64.8996277,4.22633505,-0.730605364,-64.8886414,4.12008619,-1.00157225,-65.2389908,3.83036566,-0.785135388,-65.4052963,3.82962537,-0.727374196,-64.9929199
228,3.02762103,-1.43099952,-63.2639618,3.30394125,-1.27954066,-63.2031746,3.63961291,-1.15206981,-63.2646141,3.7667532,-1.25621617,-63.6452484,3.75219965,-1.09752929,-64.2462997,3.68672371,-0.846981227,-64.8277435,3.68945241,-0.697931826,-65.4393616,3.96336222,-0.659933865,-65.5242004,4.22839594,-0.73105377,-65.5145645,4.11970043,-1.00650537,-65.8615112,3.82921839,-0.790019512,-66.0225296,3.83470988,-0.73284477,-65.6098404
229,3.04332829,-1.43594694,-63.8975906,3.31752419,-1.28393114,-63.8340149,3.65107512,-1.15551317,-63.8943863,3.77848768,-1.26445758,-64.2748337,3.76109219,-1.1039778,-64.875885,3.69632769,-0.852163076,-65.4567337,3.69647861,-0.701675951,-66.0683594,3.96950293,-0.663164973,-66.1514893,4.23038626,-0.731477022,-66.1432114,4.11933708,-1.01138449,-66.4867477,3.82811546,-0.79493469,-66.6424561,3.83981824,-0.738335729,-66.2295151
230,3.05903959,-1.44088221,-64.5339355,3.3310883,-1.28831208,-64.4675827,3.66250515,-1.15895832,-64.5268936,3.79023671,-1.27267885,-64.9071579,3.76999331,-1.11043596,-65.5082092,3.70594835,-0.857353151,-66.0884476,3.7035017,-0.705444276,-66.7000656,3.97561145,-0.666409731,-66.7815018,4.23230505,-0.731876075,-66.7745895,4.11899567,-1.01620924,-67.1147079,3.82705832,-0.799880683,-67.2650757,3.84494948,-0.743846416,-66.851944
231,3.07475471,-1.44580531,-65.1729965,3.34463358,-1.29268336,-65.1038742,3.67390323,-1.16240597,-65.1621323,3.80200005,-1.28087938,-65.5422287,3.77890325,-1.1169039,-66.1432648,3.71558523,-0.862551391,-66.7228775,3.7105217,-0.709236681,-67.3344879,3.98168802,-0.669668257,-67.414238,4.23415232,-0.732252181,-67.4086914,4.11867666,-1.02097917,-67.7453918,3.82604814,-0.804857314,-67.8903885,3.85010266,-0.749376297,-67.4771271
232,3.09047365,-1.45071614,-65.8147659,3.35816002,-1.29704523,-65.742897,3.68526936,-1.16585636,-65.8001099,3.81377673,-1.28905821,-66.1800461,3.78782272,-1.12338161,-66.7810593,3.72523832,-0.867757916,-67.3600235,3.71753907,-0.713053465,-67.9716263,3.98773217,-0.672940969,-68.0496979,4.23592758,-0.732606649,-68.0455093,4.11838055,-1.02569389,-68.3787994,3.82508612,-0.809864283,-68.5183945,3.85527706,-0.754924774,-68.1050644
233,3.1061964,-1.45561469,-66.4592514,3.37166739,-1.30139756,-66.3846436,3.69660378,-1.16931057,-66.4408188,3.82556629,-1.29721463,-66.82061,3.79675174,-1.1298691,-67.4215851,3.73490787,-0.872972608,-67.9998856,3.72455382,-0.716894686,-68.6114807,3.9937439,-0.676228285,-68.6878815,4.23763037,-0.732940495,-68.685051,4.11810684,-1.03035283,-69.0149231,3.82417369,-0.814901292,-69.1490936,3.86047173,-0.760491133,-68.7357559
234,3.12192249,-1.46050096,-67.1064529,3.38515615,-1.30574059,-67.0291138,3.70790672,-1.17276907,-67.0842667,3.83736801,-1.30534792,-67.463913,3.80569077,-1.13636613,-68.0648422,3.74459362,-0.878195345,-68.6424637,3.73156619,-0.720760405,-69.2540436,3.99972272,-0.679530442,-69.3287888,4.2392602,-0.733255148,-69.3273163,4.11785603,-1.03495598,-69.6537781,3.82331228,-0.819968045,-69.782486,3.8656857,-0.766074538,-69.3692017
235,3.13765216,-1.46537471,-67.7563705,3.39862609,-1.31007421,-67.6763153,3.71917796,-1.1762321,-67.7304459,3.84918118,-1.31345701,-68.1099625,3.81464028,-1.14287281,-68.7108307,3.75429583,-0.883426666,-69.2877579,3.73857641,-0.724651515,-69.8993225,4.00566864,-0.682848036,-69.9724197,4.24081755,-0.733551502,-69.9722977,4.11762762,-1.03950286,-70.2953568,3.82250333,-0.825064123,-70.4185715,3.87091827,-0.771674335,-70.0054016
236,3.15338516,-1.47023594,-68.4089966,3.41207719,-1.31439841,-68.3262405,3.73041773,-1.17970049,-68.379364,3.86100531,-1.32154095,-68.7587662,3.82360029,-1.14938879,-69.3595581,3.76401472,-0.888666511,-69.9357681,3.74558473,-0.728568077,-70.5473175,4.01158142,-0.686181486,-70.6187744,4.24230146,-0.733830929,-70.6200027,4.11742163,-1.04399323,-70.9396591,3.82174826,-0.830189109,-71.0573502,3.87616873,-0.777289629,-70.6443558
237,3.16912127,-1.47508466,-69.0643387,3.42550969,-1.31871355,-68.9788971,3.74162626,-1.18317497,-69.0310211,3.87283945,-1.32959938,-69.4103165,3.83257127,-1.15591431,-70.0110168,3.77374983,-0.89391464,-70.5865021,3.75259137,-0.732509851,-71.1980209,4.01746082,-0.689530909,-71.2678528,4.24371147,-0.734094858,-71.2704239,4.11723804,-1.04842699,-71.5866928,3.82104802,-0.835342705,-71.698822,3.88143611,-0.782919765,-71.2860641
238,3.18486047,-1.47992074,-69.7223892,3.43892336,-1.32301939,-69.6342773,3.7528038,-1.18665612,-69.6854095,3.88468313,-1.33763158,-70.0646133,3.84155369,-1.16244936,-70.6652069,3.78350091,-0.899171114,-71.2399521,3.75959635,-0.736476958,-71.8514404,4.02330685,-0.692896605,-71.9196548,4.24504805,-0.734344602,-71.9235611,4.1170764,-1.05280399,-72.2364578,3.82040405,-0.840524435,-72.3429947,3.88671994,-0.788563907,-71.9305267
239,3.20060277,-1.48474419,-70.3831558,3.45231843,-1.32731616,-70.2923813,3.76395035,-1.19014442,-70.3425369,3.8965354,-1.34563661,-70.7216568,3.85054779,-1.16899359,-71.3221359,3.79326844,-0.904436171,-71.8961182,3.76660013,-0.740470171,-72.507576,4.02911949,-0.696279287,-72.5741806,4.24631071,-0.734581351,-72.5794144,4.11693621,-1.05712402,-72.8889542,3.81981802,-0.845733643,-72.9898605,3.89201927,-0.794221103,-72.5777359
240,3.21634793,-1.48955488,-71.0466385,3.4656949,-1.33160388,-70.9532166,3.7750659,-1.19364023,-71.0023956,3.90839553,-1.35361362,-71.3814468,3.85955405,-1.17554712,-71.9817963,3.80305243,-0.909709811,-72.5550003,3.77360296,-0.744489372,-73.16642,4.03489828,-0.699679196,-73.2314301,4.24749899,-0.734806597,-73.2379837,4.11681747,-1.06138694,-73.5441818,3.81929111,-0.85096997,-73.6394272,3.89733362,-0.799890578,-73.2276993
241,3.23209572,-1.4943527,-71.7128296,3.47905278,-1.33588243,-71.6167755,3.78615093,-1.19714427,-71.6649933,3.92026305,-1.36156213,-72.0439911,3.86857271,-1.18210983,-72.6441879,3.81285262,-0.914992034,-73.2165985,3.78060484,-0.748534799,-73.82798,4.04064322,-0.703096688,-73.8914032,4.24861288,-0.73502177,-73.8992691,4.11671925,-1.06559277,-74.2021408,3.81882477,-0.856232882,-74.291687,3.90266204,-0.805571258,-73.8804092
242,3.24784613,-1.49913776,-72.3817368,3.4923923,-1.34015203,-72.2830658,3.79720545,-1.20065737,-72.3303223,3.93213701,-1.36948133,-72.7092819,3.87760425,-1.1886816,-73.3093109,3.82266903,-0.920282722,-73.8809128,3.78760624,-0.75260663,-74.4922485,4.04635382,-0.706532121,-74.5540924,4.24965239,-0.7352283,-74.5632629,4.11664152,-1.06974149,-74.8628311,3.81842041,-0.86152184,-74.9466476,3.90800405,-0.811262369,-74.5358734
243,3.26359916,-1.50390995,-73.05336,3.50571322,-1.34441268,-72.9520798,3.80822968,-1.20417988,-72.9983902,3.9440167,-1.37737072,-73.377327,3.88664913,-1.19526255,-73.9771652,3.83250165,-0.925581932,-74.5479431,3.79460716,-0.756704748,-75.1592331,4.05203009,-0.709985793,-75.2195053,4.25061655,-0.735427737,-75.2299728,4.11658382,-1.07383323,-75.5262527,3.81807923,-0.866836131,-75.6043015,3.91335917,-0.816962838,-75.1940842
244,3.27935457,-1.50866914,-73.7276917,3.51901579,-1.34866452,-73.6238251,3.81922364,-1.20771241,-73.6691971,3.95590138,-1.38522935,-74.0481186,3.89570737,-1.2018522,-74.6477509,3.84235024,-0.930889666,-75.2176895,3.80160832,-0.760829628,-75.8289261,4.05767202,-0.7134583,-75.8876495,4.25150633,-0.735621452,-75.8993912,4.11654568,-1.07786787,-76.1924133,3.81780267,-0.872175157,-76.2646561,3.91872668,-0.822671771,-75.8550415
245,3.29511213,-1.51341534,-74.4047394,3.5323,-1.35290742,-74.2982941,3.8301878,-1.21125555,-74.3427429,3.96779037,-1.39305663,-74.7216644,3.9047792,-1.20845056,-75.3210754,3.85221529,-0.936206102,-75.8901596,3.80860949,-0.764981687,-76.5013351,4.06327915,-0.71694988,-76.5585098,4.25232124,-0.735810816,-76.5715179,4.11652613,-1.08184552,-76.8613052,3.81759214,-0.877538323,-76.9277115,3.92410612,-0.828388155,-76.5187454
246,3.31087184,-1.51814842,-75.0844955,3.54556584,-1.35714138,-74.9754944,3.84112239,-1.21481001,-75.0190201,3.97968292,-1.4008522,-75.3979645,3.91386533,-1.21505773,-75.9971313,3.86209631,-0.941530943,-76.5653458,3.81561112,-0.76916033,-77.1764526,4.06885147,-0.720460653,-77.2320938,4.25306082,-0.735997796,-77.2463531,4.1165247,-1.08576643,-77.5329361,3.81744885,-0.882924974,-77.5934601,3.929497,-0.834110975,-77.1851959
247,3.32663345,-1.52286839,-75.7669678,3.55881333,-1.36136663,-75.6554184,3.85202765,-1.21837652,-75.6980362,3.99157834,-1.40861547,-76.0770111,3.92296624,-1.22167361,-76.6759186,3.87199283,-0.946864009,-77.243248,3.82261324,-0.773365498,-77.8542786,4.07438898,-0.723990977,-77.9084015,4.25372505,-0.736183941,-77.9238968,4.11654091,-1.08963084,-78.2073059,3.81737423,-0.888334334,-78.2619171,3.93489885,-0.839839339,-77.854393
248,3.34239697,-1.52757514,-76.4521484,3.5720427,-1.36558318,-76.3380737,3.86290359,-1.2219553,-76.3797836,4.00347567,-1.41634572,-76.758812,3.93208218,-1.22829807,-77.3574371,3.88190532,-0.952205658,-77.9238663,3.82961631,-0.777597785,-78.5348206,4.07989168,-0.727541268,-78.5874329,4.25431395,-0.736370683,-78.6041489,4.11657333,-1.09343874,-78.8844147,3.81736946,-0.893765688,-78.933075,3.94031143,-0.845572114,-78.5263367
249,3.3581624,-1.53226864,-77.1400375,3.58525372,-1.36979091,-77.0234528,3.87375045,-1.22554684,-77.06427,4.01537418,-1.42404211,-77.443367,3.94121337,-1.23493075,-78.041687,3.89183378,-0.95755595,-78.607193,3.83662057,-0.781857371,-79.218071,4.08535862,-0.731111884,-79.2691879,4.25482798,-0.736559749,-79.2871094,4.11662197,-1.0971905,-79.5642624,3.81743598,-0.899218202,-79.6069336,3.94573402,-0.851308286,-79.2010269
250,3.37392926,-1.53694892,-77.8306427,3.59844685,-1.37399006,-77.7115555,3.88456869,-1.22915196,-77.7514954,4.02727318,-1.43170464,-78.1306763,3.95036054,-1.2415719,-78.7286682,3.90177798,-0.962914467,-79.2932434,3.84362626,-0.786143959,-79.9040298,4.09079027,-0.734703004,-79.9536667,4.25526667,-0.736752689,-79.9727707,4.11668539,-1.10088623,-80.2468567,3.81757498,-0.9046911,-80.283493,3.95116639,-0.857046962,-79.8784637
251,3.38969779,-1.54161584,-78.5239563,3.61162186,-1.3781805,-78.4023895,3.89535832,-1.23277104,-78.4414597,4.0391717,-1.43933225,-78.8207321,3.95952344,-1.24822104,-79.4183807,3.91173792,-0.968281507,-79.9820099,3.85063362,-0.790458262,-80.5926971,4.09618616,-0.738315344,-80.6408691,4.25563002,-0.736951113,-80.6611404,4.11676264,-1.1045264,-80.9321899,3.81778812,-0.91018337,-80.9627609,3.95660853,-0.86278677,-80.5586395
252,3.40546775,-1.54626942,-79.219986,3.62477899,-1.38236248,-79.0959473,3.90611982,-1.23640466,-79.1341553,4.05106926,-1.44692469,-79.5135422,3.96870303,-1.2548784,-80.1108246,3.92171335,-0.973656893,-80.6734924,3.85764289,-0.794799745,-81.2840805,4.10154629,-0.741948783,-81.3307953,4.2559185,-0.737156868,-81.352211,4.11685324,-1.10811126,-81.6202621,3.81807613,-0.915694356,-81.6447296,3.96205974,-0.868526995,-81.2415619
253,3.4212389,-1.5509094,-79.9187241,3.63791823,-1.38653576,-79.7922363,3.91685343,-1.24005342,-79.8295898,4.06296492,-1.45448148,-80.2091141,3.97789931,-1.26154363,-80.8059998,3.93170452,-0.979040504,-81.367691,3.8646543,-0.799168527,-81.9781723,4.10687017,-0.745603621,-82.0234451,4.25613165,-0.737371802,-82.04599,4.11695623,-1.11164129,-82.3110809,3.81844044,-0.921223104,-82.3294067,3.96752,-0.874266446,-81.9272232
