step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z
96,-2.75493288,-1.36535476e-07,0.299983203,6.10650778,-0.844942987,0.399961054,-1.15537179,-0.803583264,0.344185948,2.12489867,1.96021307,0.500093937,-0.187289387,-1.68760824,0.627425134,2.60002208,-0.740722835,0.432524025,1.85152197,0.0284716114,0.380611032,2.81666613,-0.35499984,1.94808185
97,-2.81615353,-1.39569593e-07,0.299983293,6.25298882,-0.869329691,0.399965048,-1.21496582,-0.814748824,0.345354915,2.1654551,2.06029058,0.491225213,-0.263927877,-1.76730931,0.632478952,2.64151192,-0.765783489,0.452239096,1.84746158,0.0420625247,0.312145323,2.82333279,-0.359999835,1.68103206
98,-2.87737417,-1.4260371e-07,0.299983352,6.39946985,-0.893716395,0.399968266,-1.27455986,-0.825914383,0.346282452,2.20601153,2.16036797,0.480720043,-0.340566367,-1.84701037,0.635822058,2.70333147,-0.838847756,0.466628551,1.84340119,0.055653438,0.358743817,2.81351876,-0.326084852,1.4480021
99,-2.93859482,-1.45637827e-07,0.299983412,6.54595089,-0.918103099,0.399970829,-1.33415389,-0.837079942,0.347023487,2.24656796,2.26044536,0.467904538,-0.417204857,-1.92671144,0.637464106,2.78552413,-0.956876695,0.470204651,1.78411412,0.120153651,0.385797828,2.83705115,-0.301682472,1.31233883
100,-2.99981546,-1.48671944e-07,0.299983472,6.69243193,-0.942489803,0.399972856,-1.39374793,-0.848245502,0.347615689,2.2871244,2.36052275,0.454099536,-0.493843347,-2.00641251,0.637411356,2.87569356,-1.0938971,0.464132398,1.72482705,0.184653863,0.410395324,2.85411692,-0.261884332,1.19878066
101,-3.06103611,-1.51706061e-07,0.299983501,6.83891296,-0.966876507,0.399974495,-1.45334196,-0.859411061,0.348089039,2.32768083,2.46060014,0.437972575,-0.570481837,-2.08611345,0.635666311,2.97016621,-1.24265552,0.446833432,1.66553998,0.249154076,0.432595462,2.86769414,-0.212570563,1.10140407
102,-3.12225676,-1.54740178e-07,0.299983531,6.985394,-0.991263211,0.399975806,-1.512936,-0.87057662,0.348467469,2.36823726,2.56067753,0.420573294,-0.647120357,-2.1658144,0.632227957,3.06599164,-1.39590311,0.420769125,1.60625291,0.313654274,0.452540547,2.88017488,-0.159617573,1.00986505
103,-3.1834774,-1.57774295e-07,0.299983561,7.13187504,-1.01564991,0.39997685,-1.57253003,-0.881742179,0.348770022,2.40879369,2.66075492,0.401237428,-0.723758876,-2.24551535,0.627092004,3.16181707,-1.54915071,0.392470509,1.54696584,0.378154486,0.470329911,2.89265561,-0.106664591,0.915601015
104,-3.24469805,-1.60808412e-07,0.299983591,7.27835608,-1.04003656,0.399977684,-1.63212407,-0.892907739,0.349011928,2.44935012,2.76083231,0.379176557,-0.800397396,-2.32521629,0.620251238,3.25764251,-1.7023983,0.380657792,1.48767877,0.442654699,0.486030996,2.90513635,-0.0537116081,0.818611979
105,-3.30591869,-1.63842529e-07,0.299983591,7.42483711,-1.0644232,0.39997834,-1.6917181,-0.904073298,0.349205375,2.48990655,2.8609097,0.384858787,-0.877035916,-2.40491724,0.611696243,3.35346794,-1.8556459,0.39052698,1.4283917,0.507154882,0.499688268,2.91761708,-0.000758624286,0.718897939
106,-3.36713934,-1.66876646e-07,0.299983591,7.57131815,-1.08880985,0.399978876,-1.75131214,-0.915238857,0.349360079,2.53046298,2.96098709,0.388529569,-0.953674436,-2.48461819,0.601416051,3.44929338,-2.00889349,0.3982566,1.36910462,0.571655095,0.511330307,2.93009782,0.0521943606,0.616458893
107,-3.42835999,-1.69910763e-07,0.299983591,7.71779919,-1.11319649,0.399979323,-1.81090617,-0.926404417,0.349483818,2.57101941,3.06106448,0.390286177,-1.0303129,-2.56431913,0.589398921,3.54511881,-2.16214108,0.40398258,1.30981755,0.636155307,0.520975411,2.94257855,0.105147347,0.511294901
108,-3.48958063,-1.7294488e-07,0.299983591,7.86428022,-1.13758314,0.399979651,-1.87050021,-0.937569976,0.349582791,2.61157584,3.16114187,0.390261322,-1.10695136,-2.64402008,0.575633228,3.64094424,-2.31538868,0.407877356,1.25053048,0.70065552,0.528636277,2.95505929,0.158100337,0.42779097
109,-3.55080128,-1.75978997e-07,0.299983591,8.01076126,-1.16196978,0.399979919,-1.93009424,-0.948735535,0.349661946,2.65213227,3.26121926,0.392213821,-1.18358982,-2.72372103,0.560108185,3.73676968,-2.46863627,0.410075665,1.19124341,0.765155733,0.534323633,2.96754003,0.211053327,0.436983138
110,-3.61202192,-1.79013114e-07,0.299983591,8.15724277,-1.18635643,0.399980158,-1.98968828,-0.959901094,0.349725246,2.6926887,3.36129665,0.393775225,-1.26022828,-2.80342197,0.542814732,3.83259511,-2.62188387,0.410680026,1.13195634,0.829655945,0.5380494,2.98002076,0.264006317,0.444703728
111,-3.67324257,-1.82047231e-07,0.299983591,8.30372429,-1.21074307,0.399980336,-2.04928231,-0.971066654,0.349775881,2.73324513,3.46137404,0.3950212,-1.33686674,-2.88312292,0.523746073,3.92842054,-2.77513146,0.409765393,1.07266927,0.894156158,0.539828897,2.9925015,0.316959292,0.450868607
112,-3.73446321,-1.85081348e-07,0.299983591,8.4502058,-1.23512971,0.399980485,-2.10887647,-0.982232213,0.349816382,2.77380157,3.56145144,0.396015912,-1.4135052,-2.96282387,0.511040449,4.02424574,-2.92837906,0.407383114,1.0133822,0.958656371,0.539682806,3.00498223,0.369912267,0.455728084
113,-3.79568386,-1.88115465e-07,0.299983591,8.59668732,-1.25951636,0.399980605,-2.16847062,-0.993397772,0.349848777,2.814358,3.66152883,0.396810353,-1.49014366,-3.04252481,0.496688962,4.12007093,-3.08162665,0.403564304,0.954095066,1.02315652,0.537638307,3.01746297,0.422865242,0.459601372
114,-3.85690451,-1.91149581e-07,0.299983591,8.74316883,-1.283903,0.399980694,-2.22806478,-1.00456333,0.349874705,2.85491443,3.76160622,0.397445023,-1.56678212,-3.12222576,0.480686277,4.21589613,-3.23487425,0.39832291,0.894807935,1.08765674,0.53373003,3.0299437,0.475818217,0.46269083
115,-3.91812515,-1.94183698e-07,0.299983591,8.88965034,-1.30828965,0.399980783,-2.28765893,-1.01572895,0.349895418,2.89547086,3.86168361,0.397952199,-1.64342058,-3.20192671,0.463048041,4.31172132,-3.38812184,0.398655176,0.835520804,1.15215695,0.528000236,3.04242444,0.528771222,0.465156466
116,-3.9793458,-1.97217815e-07,0.299983591,9.03613186,-1.33267629,0.399980843,-2.34725308,-1.02689457,0.349911988,2.93602729,3.961761,0.39835757,-1.72005904,-3.28162766,0.443788052,4.40754652,-3.54136944,0.400471121,0.776233673,1.21665716,0.52049911,3.05490518,0.581724226,0.467125118
117,-4.04056644,-2.00251932e-07,0.299983591,9.18261337,-1.35706294,0.399980873,-2.40684724,-1.03806019,0.34992525,2.97658372,4.06183863,0.398681641,-1.7966975,-3.3613286,0.42291972,4.50337172,-3.69461703,0.400967091,0.716946542,1.28115737,0.511284292,3.06738591,0.634677231,0.468697488
118,-4.10178709,-2.03286049e-07,0.299983591,9.32909489,-1.38144958,0.399980903,-2.46644139,-1.04922581,0.349935859,3.01714015,4.16191626,0.398940712,-1.87333596,-3.44102955,0.421557337,4.59919691,-3.84786463,0.400154233,0.657659411,1.34565759,0.5093804,3.07986665,0.687630236,0.469953746
119,-4.16300774,-2.06320166e-07,0.299983591,9.4755764,-1.40583622,0.399980932,-2.52603555,-1.06039143,0.349944353,3.05769658,4.26199389,0.399147868,-1.94997442,-3.5207305,0.418446422,4.69502211,-4.00111246,0.398041636,0.598372281,1.4101578,0.506594658,3.09234738,0.740583241,0.470957637
120,-4.22422838,-2.09354283e-07,0.299983591,9.62205791,-1.43022287,0.399980962,-2.5856297,-1.07155704,0.349951148,3.09825301,4.36207151,0.399313509,-2.026613,-3.60043144,0.413612396,4.7908473,-4.15436029,0.398421437,0.53908515,1.47465801,0.502878249,3.10482812,0.793536246,0.471760005
121,-4.28544903,-2.123884e-07,0.299983591,9.76853943,-1.45460951,0.399980962,-2.64522386,-1.08272266,0.349956572,3.13880944,4.46214914,0.399445981,-2.10325146,-3.68013239,0.407115579,4.8866725,-4.30760813,0.398731142,0.479798019,1.53915823,0.498208374,3.11730886,0.846489251,0.47240141
122,-4.34666967,-2.15422517e-07,0.299983591,9.91502094,-1.47899616,0.399980992,-2.70481801,-1.09388828,0.349960923,3.17936587,4.56222677,0.399551928,-2.17988992,-3.75983334,0.398988783,4.98249769,-4.46085596,0.398978859,0.420510888,1.60365844,0.492092669,3.12978959,0.899442255,0.472914219
123,-4.40789032,-2.18456634e-07,0.299983591,10.0615025,-1.5033828,0.399980992,-2.76441216,-1.1050539,0.34996441,3.2199223,4.6623044,0.399636656,-2.25652838,-3.83953428,0.393577129,5.07832289,-4.61410379,0.399176985,0.361223757,1.66815865,0.484561414,3.14227033,0.95239526,0.473324239
124,-4.46911097,-2.21490751e-07,0.299983591,10.207984,-1.52776945,0.399980992,-2.82400632,-1.11621952,0.349967182,3.26047873,4.76238203,0.399704427,-2.33316684,-3.91923523,0.394851089,5.17414808,-4.76735163,0.399335444,0.301936626,1.73265886,0.476917565,3.15475106,1.00534821,0.473652095
125,-4.53033161,-2.24524868e-07,0.299983591,10.3544655,-1.55215609,0.399980992,-2.88360047,-1.12738514,0.349969417,3.30103517,4.86245966,0.399758637,-2.4098053,-3.99893618,0.395876706,5.26997328,-4.92059946,0.399462193,0.242649511,1.79715908,0.468049586,3.1672318,1.05830121,0.473914266
126,-4.59155226,-2.27558985e-07,0.299983591,10.500947,-1.57654274,0.399980992,-2.94319463,-1.13855076,0.349971175,3.3415916,4.96253729,0.399801999,-2.48644376,-4.07863712,0.396696776,5.36579847,-5.07384729,0.399563581,0.183362395,1.86165929,0.457997411,3.17971253,1.11125422,0.474123925
127,-4.6527729,-2.30593102e-07,0.299983591,10.6474285,-1.60092938,0.399980992,-3.00278878,-1.14971638,0.349972576,3.38214803,5.06261492,0.399836689,-2.56308222,-4.15833807,0.397352546,5.46162367,-5.22709513,0.399644673,0.124075271,1.9261595,0.446807861,3.19219327,1.16420722,0.474291593
128,-4.71399355,-2.33627219e-07,0.299983591,10.79391,-1.62531602,0.399980992,-3.06238294,-1.160882,0.349973708,3.42270446,5.16269255,0.399864405,-2.63972068,-4.23803902,0.397876948,5.55744886,-5.38034296,0.399709523,0.0647881478,1.99065971,0.434533745,3.20467401,1.21716022,0.474425673
129,-4.7752142,-2.36661336e-07,0.299983591,10.9403915,-1.64970267,0.399980992,-3.12197709,-1.17204762,0.349974632,3.46326089,5.26277018,0.399886578,-2.71635914,-4.31773996,0.398296326,5.65327406,-5.53359079,0.399761409,0.00550102582,2.05515981,0.421233356,3.21715474,1.27011323,0.474532932
130,-4.83643484,-2.39695453e-07,0.299983591,11.0868731,-1.67408931,0.399980992,-3.18157125,-1.18321323,0.349975348,3.50381732,5.36284781,0.399904341,-2.7929976,-4.39744091,0.398631752,5.74909925,-5.68683863,0.399802893,-0.0537860952,2.1196599,0.406969965,3.22963548,1.32306623,0.474618703
131,-4.89765549,-2.42729584e-07,0.299983591,11.2333546,-1.69847596,0.399980992,-3.2411654,-1.19437885,0.349975944,3.54437375,5.46292543,0.399918526,-2.86963606,-4.47714186,0.398900032,5.84492445,-5.84008646,0.399836093,-0.113073215,2.18415999,0.399843723,3.24211621,1.37601924,0.474687308
132,-4.95887613,-2.45763715e-07,0.299983591,11.3798361,-1.7228626,0.399980992,-3.30075955,-1.20554447,0.349976391,3.58493018,5.56300306,0.399929881,-2.94627452,-4.5568428,0.399114609,5.94074965,-5.99333429,0.399862647,-0.172360331,2.24866009,0.401179194,3.25459695,1.42897224,0.474742174
133,-5.02009678,-2.48797846e-07,0.299983591,11.5263176,-1.74724925,0.399980992,-3.36035371,-1.21671009,0.349976778,3.62548661,5.66308069,0.399938971,-3.02291298,-4.63654375,0.399286211,6.03657484,-6.14658213,0.399883866,-0.231647447,2.31316018,0.401147097,3.26707768,1.48192525,0.474786073
134,-5.08131742,-2.51831977e-07,0.299983591,11.6727991,-1.77163589,0.399980992,-3.41994786,-1.22787571,0.349977076,3.66604304,5.76315832,0.399946243,-3.09955144,-4.7162447,0.39942348,6.13240004,-6.29982996,0.399900854,-0.290934563,2.37766027,0.39975065,3.27955842,1.53487825,0.47482118
135,-5.14253807,-2.54866109e-07,0.299983591,11.8192806,-1.79602253,0.399980992,-3.47954202,-1.23904133,0.349977314,3.70659947,5.86323595,0.399952054,-3.1761899,-4.79594564,0.399533272,6.22822523,-6.45307779,0.399914443,-0.350221694,2.44216037,0.397014409,3.29203916,1.58783126,0.474849254
136,-5.20375872,-2.5790024e-07,0.299983591,11.9657621,-1.82040918,0.399980992,-3.53913617,-1.25020695,0.349977493,3.7471559,5.96331358,0.399956703,-3.25282836,-4.87564659,0.399621069,6.32405043,-6.60632563,0.399925321,-0.409508824,2.50666046,0.397596389,3.30451989,1.64078426,0.474871725
137,-5.26497936,-2.60934371e-07,0.299983591,12.1122437,-1.84479582,0.399980992,-3.59873033,-1.26137257,0.349977642,3.78771234,6.06339121,0.399960428,-3.32946682,-4.95534754,0.399691314,6.41987562,-6.75957346,0.399933994,-0.468795955,2.57116055,0.398070633,3.31700063,1.69373727,0.474889696
138,-5.32620001,-2.63968502e-07,0.299983591,12.2587252,-1.86918247,0.399980992,-3.65832448,-1.27253819,0.349977762,3.82826877,6.16346884,0.399963379,-3.40610528,-5.03504848,0.399747491,6.51570082,-6.91282129,0.399940938,-0.528083086,2.63566065,0.398449928,3.32948136,1.74669027,0.47490406
139,-5.38742065,-2.67002633e-07,0.299983591,12.4052067,-1.89356911,0.399980992,-3.71791863,-1.2837038,0.349977851,3.8688252,6.26354647,0.399965763,-3.48274374,-5.11474943,0.399792433,6.61152601,-7.06606913,0.399946511,-0.587370217,2.70016074,0.398753256,3.3419621,1.79964328,0.474915534
140,-5.4486413,-2.70036765e-07,0.299983591,12.5516882,-1.91795576,0.399980992,-3.77751279,-1.29486942,0.34997794,3.90938163,6.3636241,0.39996767,-3.5593822,-5.19445038,0.399828374,6.70735121,-7.21931696,0.399950951,-0.646657348,2.76466084,0.398995847,3.35444283,1.85259628,0.474924713
141,-5.50986195,-2.73070896e-07,0.299983591,12.6981697,-1.9423424,0.399980992,-3.83710694,-1.30603504,0.349978,3.94993806,6.46370173,0.39996919,-3.63602066,-5.27415133,0.399857134,6.8031764,-7.37256479,0.399954498,-0.705944479,2.82916093,0.399189889,3.36692357,1.90554929,0.474932075
142,-5.57108259,-2.76105027e-07,0.299983591,12.8446512,-1.96672904,0.399980992,-3.8967011,-1.31720066,0.34997806,3.99049449,6.56377935,0.399970412,-3.71265912,-5.35385227,0.399880141,6.8990016,-7.52581263,0.399957359,-0.765231609,2.89366102,0.39934507,3.37940431,1.95850229,0.474937946
143,-5.63230324,-2.79139158e-07,0.299983591,12.9911327,-1.99111569,0.399980992,-3.95629525,-1.32836628,0.349978089,4.03105116,6.66385698,0.399971396,-3.78929758,-5.43355322,0.399898529,6.99482679,-7.67906046,0.399959624,-0.82451874,2.95816112,0.399469197,3.39188504,2.0114553,0.474942654
144,-5.69352388,-2.82173289e-07,0.299983621,13.1376143,-2.01550245,0.399980992,-4.01588917,-1.3395319,0.349978119,4.07160759,6.76393461,0.399972171,-3.86593604,-5.51325417,0.399913251,7.09065199,-7.83230829,0.399961442,-0.883805871,3.02266121,0.399568468,3.40436578,2.0644083,0.474946409
145,-5.75474453,-2.8520742e-07,0.299983621,13.2840958,-2.0398891,0.399980992,-4.07548332,-1.35069752,0.349978149,4.11216402,6.86401224,0.399972796,-3.9425745,-5.59295511,0.399925023,7.18647718,-7.98555613,0.399962902,-0.943093002,3.0871613,0.399647862,3.41684651,2.11736131,0.474949419
146,-5.81596518,-2.88241552e-07,0.299983621,13.4305773,-2.06427574,0.399980992,-4.13507748,-1.36186314,0.349978179,4.15272045,6.96408987,0.399973303,-4.0192132,-5.67265606,0.399934441,7.28230238,-8.13880348,0.399964064,-1.00238013,3.1516614,0.39971137,3.42932725,2.17031431,0.474951833
147,-5.87718582,-2.91275683e-07,0.299983621,13.5770588,-2.08866239,0.399980992,-4.19467163,-1.37302876,0.349978209,4.19327688,7.0641675,0.399973691,-4.0958519,-5.75235701,0.399941981,7.37812757,-8.29205132,0.399964988,-1.0616672,3.21616149,0.399762183,3.44180799,2.22326732,0.474953771
148,-5.93840647,-2.94309814e-07,0.299983621,13.7235403,-2.11304903,0.399980992,-4.25426579,-1.38419437,0.349978209,4.23383331,7.16424513,0.399973989,-4.1724906,-5.83205795,0.399948001,7.47395277,-8.44529915,0.399965733,-1.12095428,3.28066158,0.399802804,3.45428872,2.27622032,0.474955291
149,-5.99962711,-2.97343945e-07,0.299983621,13.8700218,-2.13743567,0.399980992,-4.31385994,-1.39535999,0.349978209,4.27438974,7.26432276,0.399974227,-4.2491293,-5.9117589,0.399952829,7.56977797,-8.59854698,0.399966359,-1.18024135,3.34516168,0.399835289,3.46676946,2.32917333,0.474956512
150,-6.06084776,-3.00378076e-07,0.299983621,14.0165033,-2.16182232,0.399980992,-4.37345409,-1.40652561,0.349978209,4.31494617,7.36440039,0.399974436,-4.32576799,-5.99145985,0.399956673,7.66560316,-8.75179482,0.399966836,-1.23952842,3.40966177,0.399861276,3.47925019,2.38212633,0.474957496
151,-6.12206841,-3.03412207e-07,0.299983621,14.1629848,-2.18620896,0.399980992,-4.43304825,-1.41769123,0.349978209,4.35550261,7.46447802,0.399974585,-4.40240669,-6.07116079,0.399959743,7.76142836,-8.90504265,0.399967223,-1.29881549,3.47416186,0.399882078,3.49173093,2.43507934,0.474958301
152,-6.18328905,-3.06446339e-07,0.299983621,14.3094664,-2.21059561,0.399980992,-4.4926424,-1.42885685,0.349978209,4.39605904,7.56455564,0.399974704,-4.47904539,-6.15086174,0.399962217,7.85725355,-9.05829048,0.399967521,-1.35810256,3.53866196,0.399898708,3.50421166,2.48803234,0.474958926
153,-6.2445097,-3.0948047e-07,0.299983621,14.4559479,-2.23498225,0.399981022,-4.55223656,-1.44002247,0.349978209,4.43661547,7.66463327,0.399974823,-4.55568409,-6.23056269,0.399964184,7.95307875,-9.21153831,0.39996776,-1.41738963,3.60316205,0.399912,3.5166924,2.54098535,0.474959433
154,-6.30573034,-3.12514601e-07,0.299983621,14.6024294,-2.2593689,0.399981022,-4.61183071,-1.45118809,0.349978209,4.4771719,7.7647109,0.399974912,-4.63232279,-6.31026363,0.399965763,8.04890442,-9.36478615,0.399967939,-1.4766767,3.66766214,0.399922639,3.52917314,2.59393835,0.47495985
155,-6.36695099,-3.15548732e-07,0.299983621,14.7489109,-2.28375554,0.399981022,-4.67142487,-1.46235371,0.349978209,4.51772833,7.86478853,0.399974972,-4.70896149,-6.38996458,0.399967015,8.14472961,-9.51803398,0.399968088,-1.53596377,3.73216224,0.399931163,3.54165387,2.64689136,0.474960178
156,-6.42817163,-3.18582863e-07,0.299983621,14.8953924,-2.30814219,0.399981022,-4.73101902,-1.47351933,0.349978209,4.55828476,7.96486616,0.399975032,-4.78560019,-6.46966553,0.399968028,8.24055481,-9.67128181,0.399968207,-1.59525084,3.79666233,0.399937958,3.55413461,2.69984436,0.474960446
157,-6.48939228,-3.21616994e-07,0.299983621,15.0418739,-2.33252883,0.399981022,-4.79061317,-1.48468494,0.349978209,4.59884119,8.06494331,0.399975061,-4.86223888,-6.54936647,0.399968833,8.33638,-9.82452965,0.399968296,-1.65453792,3.86116242,0.399943411,3.56661534,2.75279737,0.474960655
158,-6.55061293,-3.24651126e-07,0.299983621,15.1883554,-2.35691547,0.399981022,-4.85020733,-1.49585056,0.349978209,4.63939762,8.16502094,0.399975091,-4.93887758,-6.62906742,0.399969488,8.4322052,-9.97777748,0.399968386,-1.71382499,3.92566252,0.399947762,3.57909608,2.80575037,0.474960804
159,-6.61183357,-3.27685257e-07,0.299983621,15.334837,-2.38130212,0.399981022,-4.90980148,-1.50701618,0.349978209,4.67995405,8.26509857,0.399975121,-5.01551628,-6.70876837,0.399970025,8.5280304,-10.1310253,0.399968475,-1.77311206,3.99016261,0.399951249,3.59157681,2.85870337,0.474960923
160,-6.67305422,-3.30719388e-07,0.299983621,15.4813185,-2.40568876,0.399981022,-4.96939564,-1.5181818,0.349978209,4.72051048,8.3651762,0.399975151,-5.09215498,-6.78846931,0.399970442,8.62385559,-10.2842731,0.399968535,-1.83239913,4.0546627,0.399954051,3.60405755,2.91165638,0.474961042
161,-6.73427486,-3.33753519e-07,0.299983621,15.6278,-2.43007541,0.399981052,-5.02898979,-1.52934742,0.349978209,4.76106691,8.46525383,0.399975181,-5.16879368,-6.86817026,0.39997077,8.71968079,-10.437521,0.399968565,-1.8916862,4.11916304,0.399956286,3.61653829,2.96460938,0.474961132
162,-6.79549551,-3.3678765e-07,0.299983621,15.7742815,-2.45446205,0.399981052,-5.08858395,-1.54051304,0.349978209,4.80162334,8.56533146,0.399975181,-5.24543238,-6.94787121,0.399971038,8.81550598,-10.5907688,0.399968594,-1.95097327,4.18366337,0.399958074,3.62901902,3.01756239,0.474961191
163,-6.85671616,-3.39821781e-07,0.299983621,15.920763,-2.4788487,0.399981052,-5.1481781,-1.55167866,0.349978209,4.84217978,8.66540909,0.39997521,-5.32207108,-7.02757215,0.399971247,8.91133118,-10.7440166,0.399968624,-2.01026034,4.2481637,0.399959505,3.64149976,3.07051539,0.474961251
164,-6.9179368,-3.42855913e-07,0.299983621,16.0672436,-2.50323534,0.399981052,-5.20777225,-1.56284428,0.349978209,4.88273621,8.76548672,0.39997521,-5.39870977,-7.1072731,0.399971426,9.00715637,-10.8972645,0.399968654,-2.06954741,4.31266403,0.399960637,3.65398049,3.1234684,0.474961281
165,-6.97915745,-3.45890044e-07,0.299983621,16.2137241,-2.52762198,0.399981052,-5.26736641,-1.5740099,0.349978209,4.92329264,8.86556435,0.39997521,-5.47534847,-7.18697405,0.399971575,9.10298157,-11.0505123,0.399968684,-2.12883449,4.37716436,0.399961561,3.66646123,3.1764214,0.474961311
166,-7.04037809,-3.48924175e-07,0.299983621,16.3602047,-2.55200863,0.399981052,-5.32696056,-1.58517551,0.349978209,4.96384907,8.96564198,0.39997521,-5.55198717,-7.266675,0.399971664,9.19880676,-11.2037601,0.399968684,-2.18812156,4.4416647,0.399962306,3.67894197,3.22937441,0.47496134
